Date,Time,Location,Vehicle_Type,Avg_Speed_kmph,Congestion_Level_pct,Weather
2023-10-29,13:45,Harbor Blvd,Bus,23.0,28.4,Clear
2023-09-01,06:00,North Junction,Truck,26.5,30.9,Clear
2023-07-06,13:30,Industrial Zone,Bicycle,5.1,53.8,Rain
2023-09-11,18:00,Market Street,Car,28.3,43.6,Clear
2023-08-30,16:00,Industrial Zone,Motorbike,20.1,75.6,Fog
2023-06-15,18:15,North Junction,Car,11.3,78.0,Cloudy
2023-05-02,01:45,Riverside,Bicycle,13.6,45.0,Stormy
2023-02-12,22:00,Industrial Zone,Car,43.1,18.5,Cloudy
2023-01-24,08:45,Industrial Zone,Bus,9.1,74.4,Rain
2023-11-11,01:30,Riverside,Truck,22.9,38.5,Clear
2023-02-27,16:15,Central Ave,Auto-Rickshaw,13.8,36.1,Clear
2023-09-10,17:45,Market Street,Car,27.9,46.1,Clear
2023-10-21,09:00,Industrial Zone,Bus,11.7,79.8,Fog
2023-05-15,18:00,Market Street,Car,22.8,55.5,Cloudy
2023-04-03,13:00,South Park,Car,39.2,21.6,Rain
2023-05-11,22:30,Market Street,Bicycle,7.8,41.2,Clear
2023-07-31,17:15,Riverside,Car,28.5,42.2,Clear
2023-07-02,23:45,Harbor Blvd,Car,33.4,18.3,Clear
2023-03-05,05:30,Market Street,Motorbike,38.9,30.7,Clear
2023-09-23,14:00,Riverside,Car,21.1,59.5,Rain
2023-06-13,17:15,Market Street,Bus,8.1,74.8,Clear
2023-10-19,08:00,North Junction,Truck,15.5,73.1,Clear
2023-05-09,12:00,Market Street,Truck,23.2,37.0,Cloudy
2023-06-21,03:15,University Rd,Car,39.6,15.3,Clear
2023-11-22,05:45,Station Road,Motorbike,38.2,27.3,Rain
2023-12-09,01:00,Market Street,Truck,27.3,31.1,Clear
2023-12-17,11:45,Old Town,Car,26.4,37.2,Clear
2023-07-03,00:30,Central Ave,Motorbike,35.0,34.4,Fog
2023-07-15,11:00,Old Town,Car,27.5,47.4,Clear
2023-12-23,16:45,Central Ave,Motorbike,12.7,76.6,Rain
2023-11-29,02:30,North Junction,Car,31.1,37.6,Clear
2023-03-23,06:15,Market Street,Motorbike,38.5,34.7,Clear
2023-05-19,05:45,Station Road,Car,34.8,25.2,Clear
2023-06-25,01:30,Old Town,Car,31.0,34.6,Fog
2023-09-28,12:00,Market Street,Truck,26.3,25.7,Clear
2023-07-29,17:45,Industrial Zone,Car,9.2,80.9,Clear
2023-04-15,04:30,Industrial Zone,Motorbike,41.5,23.1,Cloudy
2023-04-25,06:00,Riverside,Motorbike,45.2,22.4,Clear
2023-08-27,20:00,Harbor Blvd,Car,38.8,17.8,Clear
2023-04-18,23:30,Station Road,Car,34.4,26.7,Cloudy
2023-01-11,21:30,North Junction,Auto-Rickshaw,23.1,8.8,Clear
2023-11-16,01:15,Industrial Zone,Truck,21.3,41.5,Cloudy
2023-05-22,22:15,Station Road,Motorbike,32.9,42.3,Clear
2023-11-12,00:00,University Rd,Motorbike,44.7,15.5,Cloudy
2023-08-17,04:00,Riverside,Car,40.0,7.8,Cloudy
2023-09-09,12:30,Harbor Blvd,Car,38.5,32.4,Clear
2023-11-15,04:15,Central Ave,Car,43.2,2.7,Cloudy
2023-09-15,08:00,Central Ave,Bus,4.3,96.1,Clear
2023-10-17,03:15,Station Road,Motorbike,37.7,36.6,Clear
2023-03-12,22:30,Industrial Zone,Bicycle,18.1,19.5,Clear
2023-05-29,01:15,Industrial Zone,Bus,18.3,20.2,Cloudy
2023-11-02,21:30,North Junction,Car,27.1,41.0,Clear
2023-05-24,03:15,Industrial Zone,Car,39.7,24.5,Rain
2023-02-13,09:45,Riverside,Bus,9.2,66.2,Cloudy
2023-09-30,01:45,Harbor Blvd,Car,28.4,43.5,Rain
2023-07-28,17:30,University Rd,Car,28.5,36.0,Cloudy
2023-10-26,07:30,Industrial Zone,Car,34.2,37.1,Clear
2023-02-21,06:15,Market Street,Car,35.4,33.4,Clear
2023-01-27,08:45,Riverside,Truck,14.1,74.7,Clear
2023-11-04,03:30,Harbor Blvd,Car,37.1,13.6,Clear
2023-02-05,07:30,Station Road,Bus,17.9,58.4,Clear
2023-04-10,07:30,University Rd,Car,22.8,75.0,Cloudy
2023-07-17,11:30,Market Street,Motorbike,29.5,58.9,Fog
2023-08-05,19:00,Market Street,Bus,16.4,44.6,Clear
2023-05-12,07:00,Station Road,Car,16.9,70.3,Cloudy
2023-11-21,23:00,Harbor Blvd,Car,37.0,17.0,Rain
2023-04-22,16:45,Market Street,Truck,19.8,35.8,Cloudy
2023-11-10,21:45,Station Road,Bus,18.3,26.6,Clear
2023-04-09,10:45,Harbor Blvd,Bus,28.2,21.6,Cloudy
2023-05-14,03:15,Harbor Blvd,Car,30.5,42.8,Cloudy
2023-11-12,07:30,Market Street,Auto-Rickshaw,4.9,86.3,Clear
2023-08-23,18:45,Harbor Blvd,Motorbike,21.0,71.1,Clear
2023-02-09,11:45,Old Town,Car,36.3,26.2,Cloudy
2023-03-12,16:45,Riverside,Bus,14.4,52.8,Rain
2023-04-13,08:00,Harbor Blvd,Bus,16.2,48.9,Clear
2023-09-04,22:45,Harbor Blvd,Car,35.7,26.7,Rain
2023-12-17,18:45,Old Town,Car,23.3,59.9,Clear
2023-07-05,10:00,Old Town,Motorbike,31.0,48.9,Clear
2023-01-04,18:45,Station Road,Bus,8.9,45.2,Clear
2023-11-24,05:45,Harbor Blvd,Car,37.2,20.9,Clear
2023-12-09,20:15,Industrial Zone,Car,47.1,0.0,Cloudy
2023-10-07,02:15,South Park,Motorbike,46.1,0.1,Cloudy
2023-06-01,05:00,University Rd,Bus,25.4,25.3,Clear
2023-11-09,05:30,Central Ave,Car,38.7,20.5,Clear
2023-07-11,17:00,South Park,Car,15.3,69.6,Clear
2023-07-10,19:00,Industrial Zone,Car,23.8,55.1,Clear
2023-08-25,08:30,Old Town,Motorbike,28.0,56.5,Clear
2023-08-29,20:00,Industrial Zone,Car,26.6,39.8,Rain
2023-08-29,06:30,Industrial Zone,Auto-Rickshaw,22.1,20.2,Clear
2023-09-19,23:15,University Rd,Car,33.0,32.7,Clear
2023-07-28,23:30,Old Town,Car,31.4,42.0,Clear
2023-07-17,01:45,University Rd,Car,41.6,16.5,Clear
2023-04-22,10:15,Old Town,Car,26.4,41.9,Clear
2023-07-13,14:30,Central Ave,Car,15.2,67.2,Rain
2023-10-18,02:00,North Junction,Car,31.7,30.5,Cloudy
2023-06-08,14:00,Old Town,Car,34.0,25.9,Clear
2023-09-18,10:00,Station Road,Truck,22.0,47.3,Clear
2023-05-17,11:45,South Park,Motorbike,37.4,27.1,Clear
2023-03-20,13:30,Old Town,Motorbike,30.4,46.4,Clear
2023-12-14,15:30,Industrial Zone,Car,25.0,49.5,Clear
2023-12-13,12:00,Industrial Zone,Motorbike,33.3,39.1,Cloudy
2023-06-11,10:30,University Rd,Motorbike,35.4,35.4,Clear
2023-07-23,22:15,University Rd,Car,30.3,36.9,Rain
2023-12-05,13:15,Station Road,Car,33.1,44.1,Clear
2023-10-07,04:45,Market Street,Motorbike,34.4,47.4,Clear
2023-07-18,09:00,Harbor Blvd,Car,17.9,76.2,Clear
2023-11-18,13:45,University Rd,Car,21.4,51.5,Cloudy
2023-04-26,12:15,Industrial Zone,Motorbike,25.7,45.0,Clear
2023-07-18,07:15,Market Street,Bicycle,14.3,82.1,Clear
2023-08-24,17:45,Station Road,Auto-Rickshaw,9.3,64.8,Cloudy
2023-01-03,18:15,Central Ave,Car,27.0,50.0,Clear
2023-10-26,14:15,Industrial Zone,Car,25.9,39.9,Clear
2023-11-19,02:30,Harbor Blvd,Car,39.0,19.1,Clear
2023-03-20,04:45,Industrial Zone,Auto-Rickshaw,18.4,25.6,Rain
2023-06-07,18:30,Industrial Zone,Bus,8.6,75.8,Rain
2023-03-31,17:30,Industrial Zone,Car,12.2,87.2,Cloudy
2023-09-20,20:00,Station Road,Car,28.8,43.0,Fog
2023-09-18,03:30,Industrial Zone,Motorbike,34.3,39.6,Clear
2023-05-25,07:00,Market Street,Car,15.1,62.0,Clear
2023-05-27,06:45,Old Town,Motorbike,41.1,22.2,Clear
2023-06-19,08:45,Central Ave,Bus,18.7,58.1,Clear
2023-06-30,09:45,University Rd,Motorbike,21.2,76.0,Cloudy
2023-09-15,10:45,Industrial Zone,Car,31.4,36.9,Clear
2023-08-06,14:00,Market Street,Bus,10.6,73.5,Clear
2023-08-10,14:00,South Park,Motorbike,31.7,58.0,Clear
2023-04-04,00:00,Central Ave,Motorbike,43.1,32.0,Clear
2023-10-18,08:00,Market Street,Car,26.8,48.4,Clear
2023-05-25,15:30,Central Ave,Motorbike,43.3,25.4,Cloudy
2023-01-16,05:45,South Park,Car,33.9,21.8,Cloudy
2023-10-04,11:45,Harbor Blvd,Car,44.7,13.6,Clear
2023-09-26,18:30,Central Ave,Bicycle,9.0,59.4,Clear
2023-01-21,20:30,Riverside,Bus,26.0,22.9,Clear
2023-12-07,07:15,South Park,Car,29.7,48.4,Clear
2023-06-24,01:00,Central Ave,Car,38.4,15.0,Clear
2023-03-16,01:30,Station Road,Bus,19.7,18.8,Clear
2023-03-30,07:15,Station Road,Auto-Rickshaw,6.6,100.0,Clear
2023-06-22,08:45,South Park,Car,32.3,38.8,Cloudy
2023-02-26,15:15,South Park,Motorbike,35.3,30.9,Clear
2023-07-23,15:45,South Park,Car,32.7,28.1,Cloudy
2023-11-29,16:00,Station Road,Bus,14.7,58.3,Clear
2023-12-24,01:15,Market Street,Car,33.5,29.3,Cloudy
2023-02-04,08:00,Central Ave,Car,19.0,66.2,Cloudy
2023-09-09,15:30,Market Street,Car,34.5,28.5,Clear
2023-10-14,12:45,Industrial Zone,Bus,17.7,52.5,Clear
2023-07-07,21:00,South Park,Motorbike,36.8,27.2,Clear
2023-12-22,19:30,Market Street,Motorbike,5.3,100.0,Clear
2023-06-20,01:30,North Junction,Bus,17.2,26.5,Clear
2023-06-02,20:00,Old Town,Car,37.6,11.8,Cloudy
2023-10-04,16:45,Market Street,Motorbike,30.2,61.6,Fog
2023-04-02,18:30,Central Ave,Car,11.6,72.7,Clear
2023-11-16,13:00,Riverside,Car,29.1,31.6,Fog
2023-02-10,05:30,Riverside,Car,34.5,27.1,Rain
2023-08-19,14:00,Station Road,Truck,14.6,64.8,Clear
2023-08-05,22:15,North Junction,Motorbike,34.5,40.8,Clear
2023-12-14,02:00,Riverside,Truck,24.4,26.5,Cloudy
2023-05-01,17:30,South Park,Motorbike,20.0,62.9,Cloudy
2023-02-10,11:45,Industrial Zone,Car,40.4,35.7,Clear
2023-03-15,21:00,Industrial Zone,Bus,17.0,33.0,Cloudy
2023-06-15,19:15,North Junction,Car,15.0,75.9,Fog
2023-11-22,20:45,North Junction,Auto-Rickshaw,26.8,5.6,Clear
2023-09-10,05:00,South Park,Car,31.2,26.5,Stormy
2023-08-09,08:30,South Park,Motorbike,44.0,20.4,Clear
2023-04-07,23:45,North Junction,Motorbike,41.9,21.5,Cloudy
2023-02-25,10:30,Central Ave,Motorbike,33.5,39.3,Clear
2023-02-13,07:45,Station Road,Car,28.0,51.4,Clear
2023-11-01,14:30,University Rd,Car,29.2,34.9,Clear
2023-10-21,07:15,Riverside,Car,30.6,51.9,Clear
2023-03-09,05:15,Market Street,Motorbike,38.2,13.5,Clear
2023-12-24,08:15,Station Road,Truck,8.5,100.0,Stormy
2023-05-13,02:45,Station Road,Motorbike,31.0,35.7,Clear
2023-05-03,15:45,University Rd,Car,25.2,41.2,Clear
2023-10-30,23:15,Industrial Zone,Car,44.7,11.2,Clear
2023-11-08,07:15,Station Road,Auto-Rickshaw,8.6,69.4,Clear
2023-08-01,16:00,Market Street,Car,33.4,31.6,Clear
2023-08-08,07:30,Station Road,Car,31.1,43.8,Clear
2023-01-21,11:15,Station Road,Motorbike,20.8,61.5,Clear
2023-08-08,10:30,Market Street,Car,26.6,53.3,Fog
2023-04-29,14:15,Station Road,Car,24.1,64.6,Clear
2023-05-11,05:15,Central Ave,Motorbike,36.7,39.9,Clear
2023-01-29,16:45,University Rd,Car,25.0,55.8,Clear
2023-07-14,12:00,North Junction,Motorbike,25.0,51.5,Clear
2023-05-03,01:45,Central Ave,Motorbike,51.4,7.3,Clear
2023-04-23,20:45,Central Ave,Car,29.0,39.0,Clear
2023-11-18,22:00,Market Street,Truck,25.3,25.1,Clear
2023-12-14,14:15,Old Town,Car,38.8,17.2,Cloudy
2023-10-01,21:00,Central Ave,Car,41.0,16.3,Clear
2023-01-11,04:45,Industrial Zone,Car,27.5,42.3,Rain
2023-11-16,20:15,Market Street,Car,34.6,27.4,Clear
2023-11-11,13:45,University Rd,Motorbike,24.1,47.8,Clear
2023-05-14,07:00,Station Road,Car,20.4,69.1,Cloudy
2023-11-26,09:00,University Rd,Car,30.3,37.2,Fog
2023-11-04,09:30,Market Street,Auto-Rickshaw,9.5,69.3,Rain
2023-11-01,12:30,Market Street,Car,29.5,43.5,Clear
2023-02-11,11:45,University Rd,Bicycle,16.7,39.3,Rain
2023-06-19,17:30,Market Street,Car,17.5,71.2,Clear
2023-11-06,00:30,Central Ave,Car,33.7,28.0,Clear
2023-08-21,18:15,Riverside,Car,26.0,52.5,Clear
2023-11-07,09:30,Industrial Zone,Car,32.7,43.1,Cloudy
2023-09-19,20:45,Station Road,Car,43.0,3.9,Clear
2023-04-03,11:30,North Junction,Car,32.1,35.0,Clear
2023-01-02,17:00,Riverside,Bus,19.0,64.3,Clear
2023-07-19,03:15,South Park,Bus,25.7,28.7,Clear
2023-06-10,00:30,Industrial Zone,Car,27.8,38.4,Fog
2023-02-19,09:45,University Rd,Bus,18.8,57.5,Rain
2023-01-09,07:15,Riverside,Car,24.6,62.0,Clear
2023-03-05,13:00,South Park,Motorbike,36.0,21.8,Cloudy
2023-03-15,14:00,Harbor Blvd,Bus,25.2,30.4,Clear
2023-11-15,03:15,Market Street,Car,35.6,21.6,Clear
2023-11-14,01:00,Central Ave,Auto-Rickshaw,7.6,63.4,Rain
2023-10-17,14:00,North Junction,Motorbike,43.7,38.4,Rain
2023-03-22,10:00,Harbor Blvd,Motorbike,35.8,32.6,Cloudy
2023-03-30,08:30,Harbor Blvd,Car,20.3,65.7,Rain
2023-08-10,20:15,Market Street,Car,40.9,13.7,Clear
2023-04-19,06:00,Old Town,Auto-Rickshaw,15.7,26.5,Clear
2023-11-14,00:30,Station Road,Auto-Rickshaw,7.2,72.1,Stormy
2023-02-07,22:15,University Rd,Car,27.3,41.2,Cloudy
2023-10-24,05:15,Station Road,Car,34.2,26.8,Cloudy
2023-07-05,11:15,Market Street,Auto-Rickshaw,14.2,70.5,Clear
2023-12-29,14:45,Harbor Blvd,Motorbike,41.9,37.2,Clear
2023-01-22,15:15,Central Ave,Motorbike,28.6,53.1,Cloudy
2023-11-25,16:15,North Junction,Truck,18.0,43.7,Clear
2023-04-28,23:30,North Junction,Car,31.9,20.7,Rain
2023-03-13,15:30,Harbor Blvd,Motorbike,40.7,19.5,Clear
2023-08-22,08:45,Harbor Blvd,Car,26.4,54.9,Clear
2023-05-13,21:00,Riverside,Auto-Rickshaw,21.8,36.1,Fog
2023-05-17,17:15,Riverside,Bus,14.7,77.5,Rain
2023-03-20,17:30,Riverside,Car,26.1,50.6,Clear
2023-09-25,20:30,Industrial Zone,Car,37.0,5.9,Clear
2023-09-02,18:30,Harbor Blvd,Car,27.5,43.6,Rain
2023-07-26,11:30,Old Town,Truck,19.9,48.1,Clear
2023-07-26,05:45,University Rd,Car,34.3,34.5,Clear
2023-06-26,19:00,North Junction,Car,22.7,49.6,Cloudy
2023-04-04,16:30,South Park,Motorbike,35.0,44.5,Fog
2023-04-15,12:30,South Park,Motorbike,34.3,32.0,Clear
2023-04-04,15:15,South Park,Bus,23.7,15.1,Clear
2023-02-19,21:30,Harbor Blvd,Car,34.3,25.9,Cloudy
2023-11-23,19:45,Station Road,Car,17.6,69.3,Cloudy
2023-11-10,00:00,North Junction,Car,41.0,12.4,Clear
2023-03-03,19:45,Riverside,Car,35.2,44.9,Cloudy
2023-04-22,13:30,South Park,Bus,16.6,39.9,Cloudy
2023-12-24,20:30,Central Ave,Car,31.7,30.6,Rain
2023-07-01,03:45,Industrial Zone,Car,41.4,15.1,Clear
2023-07-04,18:30,University Rd,Bus,4.7,93.1,Clear
2023-04-07,00:00,Old Town,Motorbike,47.4,7.4,Clear
2023-07-28,13:30,University Rd,Car,44.7,0.0,Clear
2023-11-17,03:45,Riverside,Car,37.2,24.2,Clear
2023-11-25,12:00,South Park,Car,31.6,46.7,Cloudy
2023-07-07,01:15,Harbor Blvd,Car,35.1,24.2,Cloudy
2023-07-07,20:15,North Junction,Auto-Rickshaw,19.2,28.0,Clear
2023-10-16,01:30,Market Street,Car,33.2,35.6,Clear
2023-12-11,04:15,University Rd,Car,33.4,38.6,Stormy
2023-04-30,20:30,Market Street,Truck,18.4,59.8,Stormy
2023-11-02,09:00,Market Street,Bicycle,6.0,77.9,Clear
2023-05-28,23:30,University Rd,Car,42.4,0.8,Cloudy
2023-12-23,19:00,Station Road,Motorbike,25.6,61.2,Clear
2023-05-06,23:30,Market Street,Car,34.5,32.4,Rain
2023-01-19,16:15,South Park,Car,30.4,31.6,Rain
2023-04-06,00:15,Industrial Zone,Bicycle,11.3,45.5,Stormy
2023-05-08,22:45,Riverside,Bicycle,18.9,6.0,Clear
2023-03-14,18:45,Central Ave,Auto-Rickshaw,7.5,80.7,Clear
2023-08-25,08:30,Harbor Blvd,Auto-Rickshaw,12.6,52.6,Clear
2023-05-16,09:15,Central Ave,Car,15.7,74.1,Clear
2023-05-19,15:30,Central Ave,Auto-Rickshaw,13.7,62.3,Clear
2023-07-16,16:30,Riverside,Truck,24.9,37.5,Clear
2023-07-01,01:45,Industrial Zone,Motorbike,46.2,15.4,Clear
2023-05-08,08:30,North Junction,Car,20.8,61.9,Clear
2023-11-10,05:15,Riverside,Car,46.7,0.0,Clear
2023-03-31,20:00,South Park,Car,42.9,26.5,Fog
2023-07-30,21:30,South Park,Car,36.3,25.9,Clear
2023-12-19,14:15,Station Road,Motorbike,42.4,22.4,Cloudy
2023-06-13,14:45,Market Street,Car,24.2,58.1,Cloudy
2023-11-27,16:15,Central Ave,Bicycle,7.5,48.9,Clear
2023-01-29,19:30,Riverside,Car,16.0,67.2,Cloudy
2023-11-14,17:00,Station Road,Car,26.0,51.2,Clear
2023-01-04,22:45,Harbor Blvd,Bus,29.1,8.6,Clear
2023-06-06,05:30,Station Road,Car,26.8,38.5,Fog
2023-01-07,08:45,Central Ave,Truck,17.4,73.2,Clear
2023-10-06,00:00,Industrial Zone,Motorbike,41.1,23.8,Clear
2023-02-28,18:45,North Junction,Car,14.0,72.7,Cloudy
2023-03-01,04:15,Old Town,Car,35.2,23.2,Clear
2023-02-02,03:45,Old Town,Motorbike,46.8,14.3,Cloudy
2023-02-05,01:00,Market Street,Motorbike,34.0,30.5,Clear
2023-10-25,14:00,Central Ave,Motorbike,22.1,64.2,Clear
2023-03-26,13:30,North Junction,Motorbike,34.2,37.8,Clear
2023-12-23,02:30,University Rd,Car,35.3,21.1,Rain
2023-05-01,13:45,South Park,Bus,18.7,54.3,Clear
2023-06-19,13:45,Station Road,Car,26.9,46.5,Cloudy
2023-05-28,19:45,Harbor Blvd,Car,18.0,77.4,Clear
2023-05-29,00:30,Station Road,Bus,28.5,29.0,Cloudy
2023-07-18,19:00,South Park,Motorbike,19.2,63.5,Rain
2023-09-24,14:00,Industrial Zone,Car,44.4,7.3,Cloudy
2023-07-04,19:30,South Park,Car,17.9,69.0,Clear
2023-06-15,01:00,North Junction,Bus,18.2,40.5,Cloudy
2023-01-12,23:30,Riverside,Auto-Rickshaw,13.0,35.5,Clear
2023-10-06,14:15,North Junction,Bicycle,10.1,39.8,Cloudy
2023-11-23,01:30,South Park,Auto-Rickshaw,23.5,31.7,Clear
2023-07-12,23:45,South Park,Car,31.2,38.3,Fog
2023-04-08,03:00,Station Road,Bicycle,10.9,30.6,Clear
2023-12-13,11:30,North Junction,Car,26.1,35.7,Clear
2023-08-10,14:45,Market Street,Motorbike,34.9,38.6,Clear
2023-01-14,19:30,South Park,Bicycle,10.2,88.2,Cloudy
2023-11-25,17:15,Old Town,Car,11.4,79.3,Clear
2023-12-27,09:00,Harbor Blvd,Car,27.5,49.3,Cloudy
2023-05-18,15:45,Riverside,Car,34.4,31.9,Cloudy
2023-09-07,12:00,South Park,Motorbike,53.3,0.0,Clear
2023-01-22,07:15,Market Street,Car,21.4,74.8,Rain
2023-08-14,08:45,Industrial Zone,Car,25.5,59.6,Clear
2023-03-06,09:45,University Rd,Car,21.4,68.6,Cloudy
2023-02-19,23:00,University Rd,Car,33.9,36.7,Cloudy
2023-12-30,23:45,Riverside,Motorbike,48.2,14.1,Clear
2023-01-18,07:15,North Junction,Car,12.0,98.6,Clear
2023-09-21,13:45,Old Town,Car,28.1,48.0,Cloudy
2023-09-10,02:30,Harbor Blvd,Car,37.1,21.1,Clear
2023-09-20,20:30,Industrial Zone,Bus,28.9,27.3,Clear
2023-02-13,18:00,University Rd,Car,20.4,65.5,Cloudy
2023-01-02,15:00,Station Road,Auto-Rickshaw,18.7,44.5,Clear
2023-08-23,05:45,South Park,Bus,29.2,7.7,Clear
2023-06-03,13:15,Central Ave,Truck,21.3,44.5,Clear
2023-11-21,18:00,Central Ave,Bus,6.0,84.1,Clear
2023-08-03,15:15,Old Town,Car,32.9,34.0,Clear
2023-09-30,13:45,Market Street,Bicycle,16.5,41.6,Clear
2023-04-06,10:45,Old Town,Car,29.4,42.2,Clear
2023-09-13,17:45,North Junction,Bicycle,5.7,72.9,Cloudy
2023-11-23,01:30,University Rd,Car,32.5,30.3,Clear
2023-03-16,16:30,Harbor Blvd,Bus,17.6,47.8,Clear
2023-01-23,22:45,Central Ave,Motorbike,40.4,30.5,Rain
2023-09-25,22:45,Central Ave,Car,28.8,46.5,Clear
2023-11-12,21:45,North Junction,Bicycle,23.8,9.6,Clear
2023-12-31,07:00,Old Town,Bus,14.8,36.2,Cloudy
2023-12-28,15:00,Station Road,Car,23.5,63.3,Cloudy
2023-01-29,12:30,University Rd,Motorbike,37.9,32.6,Clear
2023-06-23,15:30,Central Ave,Car,28.0,33.9,Clear
2023-06-03,21:15,Central Ave,Motorbike,36.5,22.8,Clear
2023-02-25,14:15,Market Street,Car,35.7,44.7,Clear
2023-04-19,23:15,South Park,Car,41.7,17.7,Clear
2023-12-28,09:15,Industrial Zone,Auto-Rickshaw,11.2,75.1,Clear
2023-03-06,18:45,Central Ave,Truck,19.0,41.9,Cloudy
2023-03-28,06:45,Old Town,Auto-Rickshaw,27.3,7.5,Cloudy
2023-06-01,08:45,Central Ave,Car,19.9,75.1,Clear
2023-10-06,05:45,South Park,Car,31.8,40.2,Clear
2023-08-02,07:30,University Rd,Car,14.2,87.4,Cloudy
2023-02-12,22:30,South Park,Car,38.7,27.4,Fog
2023-03-13,21:30,Market Street,Bus,20.1,21.9,Clear
2023-09-06,16:00,Old Town,Car,26.9,39.2,Clear
2023-10-26,14:00,Market Street,Motorbike,29.4,46.4,Clear
2023-08-12,20:30,Riverside,Car,44.6,7.5,Clear
2023-01-24,21:30,University Rd,Car,33.1,17.2,Clear
2023-08-27,10:45,Station Road,Car,22.6,66.4,Stormy
2023-07-14,18:15,University Rd,Motorbike,14.3,82.7,Fog
2023-11-10,11:15,Station Road,Car,24.7,48.8,Clear
2023-10-13,17:00,South Park,Bus,8.7,100.0,Clear
2023-04-07,13:45,Station Road,Car,15.6,67.3,Rain
2023-03-29,03:45,University Rd,Car,43.0,3.0,Cloudy
2023-10-18,13:30,Central Ave,Car,25.0,39.9,Cloudy
2023-03-10,16:45,Old Town,Car,30.5,56.3,Cloudy
2023-12-15,08:15,Riverside,Car,21.6,72.4,Cloudy
2023-06-30,17:00,Old Town,Car,29.1,54.0,Clear
2023-01-27,13:15,Market Street,Truck,20.8,55.5,Clear
2023-08-12,01:00,Industrial Zone,Car,38.1,20.8,Clear
2023-03-20,09:30,Industrial Zone,Bus,21.3,51.6,Rain
2023-11-02,23:30,Old Town,Car,28.4,41.9,Cloudy
2023-07-22,08:00,Old Town,Truck,6.2,97.2,Cloudy
2023-06-09,01:30,Harbor Blvd,Car,38.8,16.8,Clear
2023-12-29,02:30,Market Street,Car,37.6,21.1,Cloudy
2023-02-27,02:30,North Junction,Motorbike,32.6,48.3,Clear
2023-11-19,01:15,Riverside,Truck,30.4,13.3,Rain
2023-07-17,22:00,Harbor Blvd,Bus,31.7,12.3,Clear
2023-08-15,15:30,Central Ave,Car,29.0,47.0,Cloudy
2023-05-05,04:00,Market Street,Motorbike,44.3,24.1,Cloudy
2023-10-28,06:45,North Junction,Car,26.6,34.7,Stormy
2023-01-03,15:00,University Rd,Car,39.2,20.8,Clear
2023-07-21,07:30,Market Street,Truck,10.8,78.2,Fog
2023-11-07,16:15,Old Town,Bicycle,19.4,25.6,Cloudy
2023-10-09,00:45,Old Town,Car,35.1,20.6,Cloudy
2023-04-29,17:30,South Park,Car,24.6,60.5,Clear
2023-11-04,10:45,South Park,Car,29.6,48.7,Cloudy
2023-02-26,02:00,Old Town,Car,40.7,16.3,Clear
2023-04-12,12:00,Riverside,Motorbike,28.8,47.3,Clear
2023-02-03,14:00,Central Ave,Car,21.5,59.2,Clear
2023-04-17,02:15,Industrial Zone,Motorbike,43.5,12.9,Cloudy
2023-08-11,17:00,Industrial Zone,Motorbike,25.8,54.6,Fog
2023-11-09,14:00,Riverside,Bus,30.1,18.0,Rain
2023-09-25,21:45,North Junction,Motorbike,42.4,11.7,Clear
2023-03-12,08:00,Station Road,Car,12.2,75.4,Clear
2023-05-16,01:45,North Junction,Bus,20.7,21.8,Clear
2023-07-27,17:15,Riverside,Motorbike,10.5,96.2,Rain
2023-07-19,08:45,Central Ave,Motorbike,10.8,97.4,Clear
2023-03-12,10:15,University Rd,Truck,33.5,10.1,Clear
2023-11-08,17:15,Station Road,Car,22.6,75.0,Clear
2023-12-17,03:45,South Park,Motorbike,35.8,35.8,Clear
2023-05-06,06:30,Industrial Zone,Car,36.7,17.3,Rain
2023-01-29,11:30,Harbor Blvd,Car,28.1,38.3,Clear
2023-02-05,23:15,Harbor Blvd,Car,36.2,22.2,Clear
2023-07-19,23:45,Riverside,Motorbike,46.2,10.6,Clear
2023-11-03,06:15,Central Ave,Auto-Rickshaw,14.0,43.0,Cloudy
2023-03-17,13:15,Riverside,Car,31.9,40.2,Clear
2023-01-17,00:15,North Junction,Motorbike,36.4,27.0,Clear
2023-10-16,20:15,Riverside,Car,34.0,18.0,Clear
2023-01-28,15:30,Central Ave,Car,21.3,66.0,Cloudy
2023-06-15,12:00,University Rd,Bicycle,14.1,38.6,Clear
2023-02-26,18:15,Harbor Blvd,Truck,16.7,76.0,Fog
2023-10-24,00:15,Station Road,Bicycle,17.7,39.0,Clear
2023-08-17,10:45,Riverside,Car,36.1,29.1,Rain
2023-04-29,11:00,Station Road,Motorbike,39.9,26.8,Clear
2023-09-06,13:45,Riverside,Motorbike,39.1,30.5,Clear
2023-07-19,13:45,Station Road,Truck,10.4,71.3,Clear
2023-06-08,01:00,Riverside,Car,28.1,35.2,Clear
2023-06-17,04:45,Riverside,Bus,21.4,25.5,Fog
2023-12-20,11:30,South Park,Car,36.0,23.7,Clear
2023-10-03,17:45,Harbor Blvd,Motorbike,10.9,78.5,Clear
2023-11-23,17:30,Harbor Blvd,Bus,12.8,66.9,Clear
2023-05-31,04:45,Central Ave,Truck,33.2,0.0,Cloudy
2023-03-18,22:00,North Junction,Auto-Rickshaw,24.3,21.1,Cloudy
2023-06-10,12:15,Central Ave,Motorbike,41.0,35.2,Clear
